article_id,year,corpus,article_type
1171370,2020,news,news
1171398,2020,news,news
1171277,2020,news,news
1171288,2020,news,news
1171601,2020,news,news
1171560,2020,news,news
1171701,2020,news,news
1171671,2020,news,news
1171475,2020,news,news
1171363,2020,news,news
1171425,2020,news,news
1171525,2020,news,news
1171237,2020,news,news
1171733,2020,news,news
1171720,2020,news,news
1171600,2020,news,news
1171556,2020,news,news
1171391,2020,news,news
1171559,2020,news,news
1171333,2020,opinions,op-ed
1171497,2020,opinions,op-ed
1171752,2020,news,news
1171725,2020,news,news
1171722,2020,news,news
1171341,2020,news,news
1171750,2020,news,news
1171726,2020,news,news
1171793,2020,opinions,opinion
1171808,2020,news,news
1171900,2020,news,news
1171838,2020,news,news
1171902,2020,news,news
1171901,2020,news,news
1171453,2020,news,news
1171854,2020,news,news
1171878,2020,news,news
1171923,2020,news,news
1171931,2020,news,news
1171969,2020,news,news
1171971,2020,news,news
1171978,2020,news,news
1171993,2020,news,news
1171996,2020,news,news
1172003,2020,news,news
1172026,2020,news,news
1172025,2020,opinions,op-ed
1172023,2020,opinions,opinion
1172030,2020,news,news
1172040,2020,news,news
1172054,2020,opinions,opinion
1172039,2020,opinions,opinion
1172062,2020,news,news
1171716,2020,opinions,op-ed
1172070,2020,opinions,op-ed
1172063,2020,news,news
1172093,2020,news,news
1172089,2020,news,news
1172091,2020,news,news
1172094,2020,news,news
1172108,2020,news,news
1172110,2020,news,news
1172189,2020,opinions,opinion
1172203,2020,news,news
1172124,2020,news,news
1172153,2020,news,news
1172149,2020,news,news
1172150,2020,news,news
1172249,2020,news,news
1172163,2020,news,news
1172231,2020,news,news
1172335,2020,news,news
1172309,2020,news,news
1172322,2020,news,news
1172382,2020,news,news
1172425,2020,news,news
1172401,2020,news,news
1172436,2020,news,news
1172345,2020,news,news
1172380,2020,news,news
1172526,2020,opinions,opinion
1172472,2020,news,news
1172554,2020,news,news
1172552,2020,news,news
1172557,2020,news,news
1172553,2020,news,news
1172479,2020,news,news
1172544,2020,opinions,opinion
1172593,2020,news,news
1172650,2020,news,news
1172622,2020,news,news
1172609,2020,news,news
1172524,2020,opinions,opinion
1172619,2020,opinions,op-ed
1172626,2020,news,news
1172680,2020,news,news
1172677,2020,news,news
1172683,2020,news,news
1172681,2020,opinions,op-ed
1172730,2020,news,news
1172733,2020,news,news
1172741,2020,news,news
1172754,2020,news,news
1172731,2020,opinions,opinion
1172777,2020,opinions,op-ed
1172739,2020,news,news
1172785,2020,news,news
1172766,2020,news,news
1172769,2020,news,news
1172762,2020,news,news
1172790,2020,news,news
1172778,2020,opinions,op-ed
1172827,2020,opinions,op-ed
1172847,2020,news,news
1172853,2020,news,news
1172851,2020,news,news
1172843,2020,news,news
1172775,2020,news,news
1172818,2020,news,news
1172864,2020,news,news
1172885,2020,news,news
1172887,2020,news,news
1172932,2020,news,news
1172855,2020,opinions,op-ed
1172857,2020,opinions,opinion
1172323,2020,news,news
1172964,2020,news,news
1172909,2020,news,news
1172961,2020,news,news
1173012,2020,news,news
1173028,2020,news,news
1173024,2020,news,news
1173020,2020,news,news
1173036,2020,news,news
1173069,2020,news,news
1173073,2020,news,news
1173063,2020,news,news
1173083,2020,news,news
1173145,2020,news,news
1173123,2020,news,news
1173128,2020,news,news
1173114,2020,news,news
1173058,2020,news,news
1173089,2020,news,news
1173124,2020,opinions,op-ed
1173098,2020,opinions,opinion
1173159,2020,news,news
1173170,2020,opinions,opinion
1173182,2020,opinions,op-ed
1172956,2020,news,news
1173177,2020,news,news
1173121,2020,news,news
1173235,2020,news,news
1173230,2020,news,news
1173218,2020,news,news
1173211,2020,news,news
1173281,2020,news,news
1173265,2020,news,news
1173270,2020,news,news
1173264,2020,news,news
1173311,2020,news,news
1173335,2020,news,news
1173304,2020,news,news
1173280,2020,news,news
1173318,2020,opinions,op-ed
1173321,2020,news,news
1173370,2020,news,news
1173365,2020,news,news
1173369,2020,opinions,op-ed
1173367,2020,news,news
1173386,2020,news,news
1173397,2020,news,news
1173407,2020,news,news
1173445,2020,news,news
1173434,2020,opinions,op-ed
1173444,2020,news,news
1173438,2020,news,news
1173433,2020,news,news
1173414,2020,opinions,op-ed
1173487,2020,news,news
1173477,2020,news,news
1173489,2020,news,news
1173521,2020,news,news
1173559,2020,news,news
1173589,2020,news,news
1173577,2020,news,news
1173584,2020,news,news
1173565,2020,news,news
1173634,2020,news,news
1173635,2020,opinions,opinion
1173656,2020,news,news
1173640,2020,news,news
1173646,2020,news,news
1173623,2020,news,news
1173618,2020,news,news
1173693,2020,opinions,opinion
1173663,2020,news,news
1173722,2020,news,news
1173692,2020,news,news
1173708,2020,news,news
1173694,2020,news,news
1173725,2020,news,news
1173763,2020,news,news
1173676,2020,news,news
1173720,2020,opinions,opinion
1173699,2020,news,news
1173765,2020,news,news
1173819,2020,news,news
1173815,2020,news,news
1173817,2020,news,news
1173823,2020,news,news
1173836,2020,news,news
1173822,2020,opinions,opinion
1173863,2020,news,news
1173880,2020,news,news
1173898,2020,news,news
1173886,2020,news,news
1173876,2020,news,news
1173937,2020,news,news
1173926,2020,news,news
1173912,2020,news,news
1173942,2020,news,news
1173920,2020,opinions,opinion
1173991,2020,opinions,opinion
1174007,2020,news,news
1173950,2020,news,news
1174001,2020,news,news
1173995,2020,news,news
1174016,2020,news,news
1174011,2020,opinions,opinion
1174023,2020,opinions,opinion
1174065,2020,news,news
1174033,2020,news,news
1174155,2020,news,news
1174105,2020,news,news
1174118,2020,news,news
1174112,2020,news,news
1174123,2020,news,news
1174116,2020,opinions,opinion
1174085,2020,opinions,opinion
1174083,2020,opinions,opinion
1174120,2020,news,news
1174222,2020,news,news
1174211,2020,news,news
1174209,2020,news,news
1174024,2020,opinions,opinion
1174201,2020,opinions,op-ed
1174010,2020,opinions,opinion
1174275,2020,news,news
1174254,2020,news,news
1174270,2020,news,news
1174286,2020,news,news
1174304,2020,news,news
1174169,2020,opinions,opinion
1174170,2020,opinions,opinion
1174263,2020,opinions,op-ed
1174252,2020,news,news
1174343,2020,opinions,op-ed
1174362,2020,opinions,opinion
1174313,2020,opinions,opinion
1174387,2020,news,news
1174316,2020,news,news
1174394,2020,news,news
1174348,2020,news,news
1174400,2020,news,news
1174416,2020,news,news
1174450,2020,news,news
1174437,2020,news,news
1174340,2020,news,news
1174465,2020,opinions,op-ed
1174428,2020,opinions,opinion
1174440,2020,news,news
1174489,2020,opinions,opinion
1174345,2020,opinions,op-ed
1174508,2020,news,news
1174499,2020,news,news
1174444,2020,news,news
1174522,2020,news,news
1174504,2020,news,news
1174546,2020,news,news
1174578,2020,opinions,opinion
1174588,2020,news,news
1174592,2020,news,news
1174593,2020,news,news
1174589,2020,news,news
1174643,2020,news,news
1174581,2020,news,news
1174637,2020,news,news
1174652,2020,news,news
1174659,2020,news,news
1174646,2020,news,news
1174617,2020,news,news
1174679,2020,opinions,op-ed
1174704,2020,news,news
1174689,2020,news,news
1174703,2020,news,news
1174676,2020,news,news
1174673,2020,news,news
1174797,2020,news,news
1174831,2020,news,news
1174814,2020,opinions,op-ed
1174667,2020,news,news
1174827,2020,news,news
1174810,2020,opinions,opinion
1174835,2020,news,news
1174896,2020,news,news
1174891,2020,news,news
1174899,2020,news,news
1174897,2020,news,news
1174886,2020,opinions,opinion
1174890,2020,opinions,opinion
1174960,2020,news,news
1174978,2020,news,news
1174961,2020,news,news
1174957,2020,news,news
1174949,2020,news,news
1174956,2020,news,news
1174992,2020,opinions,op-ed
1175019,2020,news,news
1175064,2020,news,news
1175022,2020,opinions,op-ed
1175057,2020,news,news
1175013,2020,opinions,op-ed
1175092,2020,news,news
1175125,2020,news,news
1175099,2020,news,news
1175085,2020,news,news
1175084,2020,news,news
1175196,2020,news,news
1175156,2020,news,news
1175204,2020,opinions,op-ed
1174621,2020,news,news
1175254,2020,news,news
1175191,2020,opinions,op-ed
1175226,2020,news,news
1175300,2020,news,news
1175288,2020,news,news
1175190,2020,opinions,opinion
1175169,2020,news,news
1175179,2020,news,news
1175193,2020,news,news
1175329,2020,news,news
1175101,2020,news,news
1175352,2020,news,news
1175380,2020,news,news
1175384,2020,news,news
1175378,2020,news,news
1175441,2020,news,news
1175215,2020,news,news
1175209,2020,news,news
1175358,2020,opinions,opinion
1175389,2020,opinions,opinion
1175392,2020,opinions,opinion
1175390,2020,opinions,opinion
1175187,2020,opinions,column
1175150,2020,opinions,opinion
1175363,2020,opinions,opinion
1175485,2020,news,news
1175503,2020,news,news
1175484,2020,news,news
1175537,2020,news,news
1175581,2020,news,news
1175505,2020,news,news
1175582,2020,news,news
1175570,2020,news,news
1175585,2020,news,news
1175650,2020,news,news
1175652,2020,news,news
1175643,2020,news,news
1175641,2020,opinions,op-ed
1175640,2020,news,news
1175678,2020,news,news
1175632,2020,news,news
1175693,2020,news,news
1175638,2020,news,news
1175718,2020,news,news
1175700,2020,opinions,opinion
1175722,2020,news,news
1175732,2020,news,news
1175745,2020,news,news
1175750,2020,news,news
1175753,2020,news,news
1175794,2020,news,news
1175783,2020,opinions,opinion
1175804,2020,news,news
1175785,2020,news,news
1175843,2020,news,news
1175812,2020,news,news
1175847,2020,news,news
1175845,2020,news,news
1175849,2020,news,news
1175851,2020,news,news
1175852,2020,news,news
1175876,2020,news,news
1175924,2020,news,news
1175911,2020,news,news
1175918,2020,news,news
1175921,2020,news,news
1175914,2020,news,news
1175802,2020,news,news
1175907,2020,news,news
1175858,2020,news,news
1175873,2020,news,news
1175814,2020,news,news
1175956,2020,news,news
1175954,2020,news,news
1175969,2020,news,news
1175974,2020,news,news
1176006,2020,opinions,opinion
1176007,2020,opinions,opinion
1175998,2020,news,news
1176021,2020,news,news
1175864,2020,news,news
1176034,2020,news,news
1175967,2020,news,news
1176067,2020,opinions,op-ed
1175877,2020,news,news
1176117,2020,news,news
1176085,2020,opinions,opinion
1176135,2020,news,news
1176147,2020,news,news
1176097,2020,news,news
1175991,2020,news,news
1176129,2020,news,news
1176134,2020,news,news
1176102,2020,news,news
1176127,2020,news,news
1176171,2020,news,news
1176159,2020,opinions,column
1176162,2020,opinions,opinion
1176196,2020,news,news
1176179,2020,news,news
1176190,2020,news,news
1176177,2020,opinions,opinion
1176209,2020,news,news
1176223,2020,opinions,opinion
1176252,2020,news,news
1176277,2020,news,news
1176266,2020,news,news
1176284,2020,news,news
1176294,2020,news,news
1176301,2020,news,news
1176315,2020,news,news
1176310,2020,opinions,opinion
1176326,2020,news,news
1176345,2020,news,news
1176347,2020,news,news
1176367,2021,opinions,op-ed
1176389,2021,news,news
1176417,2021,news,news
1176406,2021,news,news
1176412,2021,news,news
1176418,2021,news,news
1176436,2021,news,news
1176454,2021,news,news
1175756,2021,news,news
1176481,2021,news,news
1176483,2021,news,news
1176475,2021,news,news
1176280,2021,news,news
1176496,2021,opinions,op-ed
1176489,2021,opinions,opinion
1176534,2021,news,news
1176527,2021,news,news
1176495,2021,opinions,op-ed
1176546,2021,news,news
1176580,2021,news,news
1176402,2021,news,news
1176516,2021,news,news
1176611,2021,news,news
1176577,2021,opinions,op-ed
1176612,2021,news,news
1176582,2021,news,news
1176617,2021,news,news
1176661,2021,news,news
1176667,2021,news,news
1176694,2021,news,news
1176696,2021,news,news
1176748,2021,news,news
1176745,2021,news,news
1176581,2021,news,news
1176207,2021,news,news
1176285,2021,news,news
1176772,2021,news,news
1176272,2021,news,news
1176807,2021,news,news
1176795,2021,opinions,opinion
1176725,2021,opinions,opinion
1176811,2021,news,news
1176473,2021,news,news
1176237,2021,news,news
1176872,2021,news,news
1176246,2021,news,news
1176874,2021,news,news
1176887,2021,news,news
1176871,2021,news,news
1176912,2021,news,news
1176485,2021,news,news
1176946,2021,news,news
1176919,2021,news,news
1176956,2021,news,news
1176914,2021,opinions,op-ed
1176962,2021,opinions,opinion
1177012,2021,news,news
1176993,2021,news,news
1176983,2021,news,news
1176978,2021,news,news
1176982,2021,news,news
1177042,2021,news,news
1176427,2021,news,news
1177068,2021,news,news
1177040,2021,opinions,op-ed
1177047,2021,news,news
1177038,2021,news,news
1177085,2021,news,news
1177098,2021,opinions,opinion
1176484,2021,news,news
1176595,2021,news,news
1177136,2021,news,news
1177156,2021,news,news
1177132,2021,news,news
1177140,2021,opinions,op-ed
1176518,2021,news,news
1177202,2021,news,news
1177205,2021,news,news
1177208,2021,news,news
1177203,2021,news,news
1177246,2021,news,news
1177217,2021,opinions,opinion
1177237,2021,news,news
1177240,2021,news,news
1177186,2021,news,news
1177242,2021,news,news
1177292,2021,news,news
1176434,2021,news,news
1176395,2021,news,news
1177283,2021,news,news
1177285,2021,opinions,op-ed
1177280,2021,opinions,op-ed
1177290,2021,news,news
1177348,2021,news,news
1177331,2021,news,news
1177333,2021,news,news
1177316,2021,news,news
1176319,2021,news,news
1177404,2021,opinions,op-ed
1177411,2021,news,news
1177414,2021,news,news
1176607,2021,news,news
1177401,2021,opinions,opinion
1177399,2021,opinions,opinion
1177442,2021,news,news
1177483,2021,news,news
1177466,2021,news,news
1177460,2021,opinions,opinion
1177450,2021,opinions,opinion
1177463,2021,news,news
1177435,2021,news,news
1177444,2021,news,news
1177564,2021,news,news
1177582,2021,news,news
1177506,2021,news,news
1177540,2021,news,news
1177559,2021,news,news
1177562,2021,news,news
1177567,2021,news,news
1177600,2021,news,news
1177641,2021,news,news
1177638,2021,news,news
1177659,2021,news,news
1177655,2021,opinions,column
1177678,2021,opinions,opinion
1177628,2021,news,news
1177710,2021,opinions,opinion
1177748,2021,news,news
1177753,2021,news,news
1177715,2021,news,news
1177723,2021,news,news
1177711,2021,news,news
1177785,2021,news,news
1177782,2021,news,news
1177802,2021,news,news
1177790,2021,news,news
1177797,2021,news,news
1177777,2021,opinions,opinion
1177780,2021,news,news
1177499,2021,opinions,opinion
1177830,2021,news,news
1177821,2021,news,news
1177825,2021,news,news
1177846,2021,news,news
1177851,2021,news,news
1177883,2021,news,news
1177882,2021,opinions,opinion
1177906,2021,news,news
1177892,2021,news,news
1177964,2021,opinions,column
1177920,2021,opinions,opinion
1177891,2021,news,news
1177965,2021,news,news
1177959,2021,news,news
1177942,2021,news,news
1177940,2021,news,news
1177947,2021,news,news
1177911,2021,news,news
1177973,2021,news,news
1177981,2021,opinions,opinion
1178047,2021,opinions,opinion
1178029,2021,news,news
1178039,2021,news,news
1178046,2021,news,news
1178040,2021,news,news
1178072,2021,news,news
1178107,2021,opinions,opinion
1178093,2021,news,news
1178087,2021,news,news
1178030,2021,news,news
1178126,2021,news,news
1178128,2021,news,news
1178180,2021,news,news
1178168,2021,news,news
1178169,2021,opinions,opinion
1178133,2021,news,news
1178156,2021,news,news
1178220,2021,opinions,opinion
1178221,2021,opinions,column
1178261,2021,news,news
1178260,2021,news,news
1178257,2021,news,news
1178248,2021,opinions,opinion
1178226,2021,news,news
1178251,2021,news,news
1178190,2021,news,news
1178193,2021,news,news
1178184,2021,news,news
1178240,2021,news,news
1178222,2021,news,news
1178279,2021,news,news
1178288,2021,news,news
1176242,2021,news,news
1178402,2021,opinions,opinion
1178353,2021,opinions,column
1178372,2021,news,news
1177424,2021,news,news
1178456,2021,news,news
1178441,2021,news,news
1178423,2021,news,news
1178415,2021,news,news
1177872,2021,opinions,opinion
1178356,2021,opinions,opinion
1178440,2021,news,news
1178433,2021,news,news
1178536,2021,opinions,opinion
1178410,2021,opinions,opinion
1178492,2021,opinions,opinion
1178510,2021,news,news
1178531,2021,news,news
1178503,2021,news,news
1178501,2021,news,news
1178558,2021,opinions,opinion
1178591,2021,news,news
1178507,2021,news,news
1178603,2021,news,news
1178712,2021,news,news
1178689,2021,news,news
1178718,2021,news,news
1178658,2021,opinions,opinion
1178679,2021,news,news
1178670,2021,news,news
1178676,2021,news,news
1178646,2021,news,news
1178672,2021,news,news
1178736,2021,news,news
1178716,2021,news,news
1178724,2021,news,news
1178703,2021,news,news
1178770,2021,news,news
1178773,2021,news,news
1178831,2021,news,news
1178817,2021,news,news
1178904,2021,news,news
1178851,2021,news,news
1178928,2021,news,news
1178969,2021,opinions,opinion
1178948,2021,opinions,opinion
1178925,2021,news,news
1178937,2021,news,news
1178933,2021,news,news
1179027,2021,news,news
1179007,2021,news,news
1178973,2021,news,news
1178975,2021,news,news
1178989,2021,news,news
